FoodID,MeasureID,ConversionFactorValue
2380,1242,1.1623
2380,1243,0.72
2380,1244,0.5
2380,1245,0.07
2380,1246,0.04
2380,1247,0.02
2380,1470,0.85
2381,357,0.96365
2381,371,0.65934
2381,971,0.82418
2381,979,1.64835
2381,1060,2.40913
2381,1248,0.46
2381,1470,0.85
2382,245,0.028
2382,357,0.96365
2382,371,0.61708
2382,971,0.77134
2382,979,1.54269
2382,1059,1.20456
2382,1060,2.40913
2383,371,0.54099
2383,971,0.67625
2383,979,1.35249
2383,1470,0.85
2384,371,0.61708
2384,971,0.77134
2384,979,1.54269
2384,1470,0.85
2385,341,0.45226
2385,383,0.56533
2385,415,1.13066
2385,499,0.13
2385,1228,8.4
2385,1229,5.75
2385,1230,2.65
2385,1470,0.85
2386,348,0.50719
2386,968,0.63398
2386,976,1.26796
2386,1237,0.64
2386,1238,0.4
2386,1239,0.17
2386,1250,0.52409
2386,1251,0.65511
2386,1252,1.31023
2386,1253,0.04
2386,1470,0.85
2387,348,0.63398
2387,968,0.79248
2387,976,1.58495
2387,1470,0.85
2388,341,0.65089
2388,383,0.81361
2388,415,1.62722
2388,1255,1.43
2388,1256,0.9
2388,1257,0.73
2388,1470,0.85
2389,341,1.08199
2389,383,1.35249
2389,415,2.70499
2390,341,0.88757
2390,383,1.10947
2390,415,2.21894
2391,341,0.69315
2391,383,0.86644
2391,415,1.73288
2391,1470,0.85
2392,341,0.69741
2392,383,0.87177
2392,415,1.74354
2392,1470,0.85
2393,88,1.25
2393,341,0.69741
2393,383,0.87177
2393,415,1.74354
2393,1470,0.85
2394,26,0.24
2394,341,0.57481
2394,383,0.71851
2394,415,1.43702
2394,439,0.02857
2394,482,0.03
2394,1481,0.04
2395,343,0.28318
2395,1031,0.35397
2395,1032,0.70795
2395,1470,0.85
2396,149,0.89
2396,245,0.06
2396,341,0.37616
2396,383,0.4702
2396,415,0.94041
2396,1470,0.85
2397,149,1.24
2397,343,0.43956
2397,1031,0.54945
2397,1032,1.0989
2397,1470,0.85
2398,510,0.08
2398,1173,0.29059
2398,1174,0.58118
2398,1175,0.23247
2398,1177,0.05
2398,1178,0.15
2398,1261,7.55
2398,1262,5.39
2398,1263,3.24
2398,1471,0.65
2399,139,0.23
2399,160,0.18
2399,245,0.06
2399,363,0.29586
2399,379,0.40575
2399,553,0.1
2399,1011,0.50719
2399,1012,1.01437
2399,1145,0.36982
2399,1146,0.73964
2399,1470,0.85
2399,1665,0.54
2400,139,0.16
2400,160,0.12
2400,245,0.04
2400,363,0.65934
2400,553,0.07
2400,1145,0.82418
2400,1146,1.64835
2400,1264,0.059
2401,139,1.5
2401,163,0.14
2401,337,0.6
2401,343,0.67625
2401,371,0.48605
2401,971,0.60757
2401,979,1.21513
2401,1031,0.84531
2401,1032,1.69062
2401,1266,0.38
2401,1267,0.09
2401,1324,0.40575
2401,1470,0.85
2402,139,1.28
2402,160,0.94
2402,163,0.12
2402,343,0.88757
2402,387,0.15203
2402,553,0.6
2402,1031,1.10947
2402,1032,2.21894
2402,1266,0.32
2402,1267,0.08
2402,1470,0.85
2403,337,0.6
2403,867,0.85
2403,1489,1.25
2403,1497,0.7
2404,341,0.20287
2404,383,0.25359
2404,415,0.50719
2404,867,0.85
2404,1268,0.71
2404,1269,0.6
2404,1270,0.48
2404,1489,1.25
2404,1497,0.7
2405,341,0.25359
2405,383,0.31699
2405,385,0.03804
2405,415,0.63398
2405,605,0.1
2405,1481,0.04
2406,177,0.8456
2406,371,0.56213
2406,971,0.70266
2406,979,1.40533
2406,1470,0.85
2407,371,0.65934
2407,971,0.82418
2407,979,1.64835
2407,1272,1.6
2407,1470,0.85
2408,343,0.4142
2408,379,0.26627
2408,1011,0.33284
2408,1012,0.66568
2408,1031,0.51775
2408,1032,1.0355
2408,1470,0.85
2408,1490,0.34
2409,341,0.61285
2409,383,0.76606
2409,415,1.53212
2409,1470,0.85
2410,341,0.67625
2410,383,0.84531
2410,415,1.69062
2410,1470,0.85
2411,341,0.71851
2411,383,0.89814
2411,415,1.79628
2412,341,0.67625
2412,383,0.84531
2412,415,1.69062
2412,1470,0.85
2413,139,1.64
2413,339,0.27
2413,343,0.62975
2413,371,0.38884
2413,971,0.48605
2413,979,0.9721
2413,1031,0.78719
2413,1032,1.57439
2413,1470,0.85
2413,1501,0.82
2414,186,1.57
2414,343,0.57481
2414,1031,0.71851
2414,1032,1.43702
2414,1470,0.85
2415,383,0.5288
2415,1470,0.85
2416,341,0.57481
2416,383,0.7188
2416,415,1.43702
2416,1470,0.85
2417,218,1.12
2417,348,0.63398
2417,968,0.79248
2417,976,1.58495
2417,1482,1.1
2418,402,0.76
2418,1189,0.38
2418,1470,0.85
2419,217,1.56
2419,341,0.51564
2419,383,0.64455
2419,415,1.2891
2419,1482,1.1
2419,1501,0.78
2420,402,1.16
2420,1189,0.58
2420,1497,0.7
2421,218,1.36
2421,341,0.65934
2421,383,0.82418
2421,415,1.64835
2421,1482,1.1
2421,1501,0.68
2422,218,1.35
2422,341,0.65934
2422,383,0.82418
2422,415,1.64835
2422,1482,1.1
2422,1501,0.835
2422,502679,1.25
2422,502680,1.67
2422,502681,3
2423,217,1.56
2423,341,0.65934
2423,383,0.82418
2423,415,1.64835
2423,1482,1.1
2424,402,1.16
2424,1189,0.58
2424,1497,0.7
2425,216,0.35
2425,341,0.76078
2425,383,0.95097
2425,415,1.90194
2425,1498,1.6
2425,1585,1.4
2426,341,0.2536
2426,383,0.317
2426,415,0.634
2427,341,0.88757
2427,383,1.10947
2427,415,2.21894
2427,1457,1.4
2429,341,1.0355
2429,383,1.2944
2429,415,2.5888
2429,1457,1.4
2430,341,0.88757
2430,383,1.10947
2430,415,2.21894
2430,1470,0.85
2431,341,0.63401
2431,383,0.79252
2431,415,1.58503
2431,1282,0.29
2431,1470,0.85
2431,1497,0.7
2432,341,0.54099
2432,383,0.67628
2432,415,1.35249
2432,1470,0.85
2433,336,0.79
2433,341,0.54099
2433,383,0.67625
2433,415,1.35249
2433,533,0.07
2433,1470,0.85
2433,1497,0.7
2434,339,0.65
2434,867,0.85
2434,1470,0.85
2434,1499,1.3
2435,339,0.5
2435,341,0.24091
2435,415,0.60228
2435,867,0.85
2435,1497,0.7
2435,1499,1
2436,339,0.5
2436,341,0.24091
2436,383,0.30114
2436,415,0.60228
2436,867,0.85
2436,1497,0.7
2436,1499,1
2437,339,0.65
2437,1470,0.85
2437,1499,1.3
2438,339,0.5
2438,867,0.85
2438,1497,0.7
2438,1499,1
2439,339,0.5
2439,867,0.85
2439,1497,0.7
2439,1499,1
2440,341,0.67625
2440,383,0.84531
2440,415,1.69062
2440,867,0.2
2440,1454,0.3
2440,1494,0.2
2441,347,0.49028
2441,1015,0.61285
2441,1016,1.22569
2441,1470,0.85
2442,357,1.0355
2442,1059,1.29438
2442,1060,2.58876
2442,1470,0.85
2443,245,0.01
2443,371,0.49028
2443,553,0.02
2443,604,0.45
2443,971,0.61285
2443,979,1.22569
2443,1283,0.09
2443,1284,0.045
2443,1471,0.65
2443,1665,0.135
2444,139,7.72
2444,160,3.86
2444,347,0.59172
2444,553,1.92
2444,1015,0.73965
2444,1016,1.4793
2444,1470,0.85
2445,347,0.71851
2445,357,1.01437
2445,1015,0.89814
2445,1016,1.79628
2445,1059,1.26796
2445,1060,2.53593
2445,1470,0.85
2447,341,0.90448
2447,383,1.1306
2447,415,2.2612
2448,347,0.59172
2448,1015,0.73965
2448,1016,1.4793
2448,1286,4.31
2448,1470,0.85
2449,347,0.86644
2449,357,1.0355
2449,1015,1.08305
2449,1016,2.1661
2449,1059,1.29438
2449,1060,2.58876
2449,1470,0.85
2450,357,1.0355
2450,1059,1.29438
2450,1060,2.58876
2450,1470,0.85
2451,347,0.61119
2451,1015,0.76399
2451,1016,1.52797
2451,1470,0.85
2452,347,0.86644
2452,1015,1.08305
2452,1016,2.1661
2452,1470,0.85
2453,1059,1.29438
2453,1470,0.85
2454,357,1.01437
2454,1059,1.26796
2454,1060,2.53593
2454,1470,0.85
2455,347,0.49028
2455,1015,0.61285
2455,1016,1.22569
2455,1470,0.85
2456,347,0.86644
2456,1015,1.08305
2456,1016,2.1661
2456,1470,0.85
2457,357,0.99746
2457,1059,1.24683
2457,1060,2.49366
2457,1470,0.85
2458,347,0.42688
2458,1015,0.5336
2458,1016,1.0672
2458,1470,0.85
2459,341,0.65511
2459,383,0.81889
2459,415,1.63779
2459,1470,0.85
2460,479,0.17
2460,1290,0.76078
2460,1291,0.95097
2460,1292,1.90194
2460,1293,0.62975
2460,1294,0.78719
2460,1295,1.57439
2460,1296,0.62
2460,1297,0.62
2460,1298,1.82
2460,1299,1.23
2460,1300,0.91
2460,1301,0.31
2460,1470,0.85
2461,160,1.23
2461,341,1.01437
2461,383,1.26796
2461,415,2.53593
2461,1470,0.85
2462,139,1.64
2462,160,1.11
2462,341,1.01437
2462,383,1.26796
2462,415,2.53593
2462,553,0.82
2463,341,1.07777
2463,383,1.34721
2463,415,2.69442
2464,341,1.02705
2464,383,1.28381
2464,415,2.56762
2465,341,1.0355
2465,383,1.29438
2465,415,2.58876
2465,640,0.6213
2466,341,1.0355
2466,383,1.29438
2466,415,2.58876
2466,640,0.6213
2467,341,1.0355
2467,383,1.29438
2467,415,2.58876
2467,640,0.6213
2468,341,1.05664
2468,383,1.32079
2468,415,2.64159
2468,640,0.63398
2469,341,1.03128
2469,383,1.2891
2469,415,2.57819
2469,640,0.61877
2470,139,1.83
2470,160,1.22
2470,245,0.15
2470,347,0.54945
2470,553,0.61
2470,1015,0.68681
2470,1016,1.37363
2470,1470,0.85
2471,383,0.86644
2471,1470,0.85
2472,341,0.65934
2472,357,0.9721
2472,383,0.82418
2472,415,1.64835
2472,1059,1.21513
2472,1060,2.43026
2472,1470,0.85
2473,341,1.06937
2473,383,1.3367
2473,415,2.6734
2474,341,0.68893
2474,383,0.86116
2474,415,1.72232
2475,371,1.03973
2475,971,1.29966
2475,979,2.59932
2476,245,0.06
2476,371,0.95943
2476,971,1.19928
2476,979,2.39856
2477,185,0.22
2477,343,0.5748
2477,371,0.43956
2477,971,0.54945
2477,979,1.0989
2477,1031,0.71851
2477,1032,1.43702
2477,1454,0.3
2478,341,0.53677
2478,415,1.34193
2478,1274,2.99
2478,1275,1.73
2478,1276,1.38
2478,1482,1.1
2478,1501,0.865
2479,217,2.02
2479,383,0.85059
2479,1482,1.1
2480,343,0.65934
2480,1031,0.82418
2480,1032,1.64835
2480,1232,0.37
2480,1237,2.8
2480,1238,1.8
2480,1239,1.4
2480,1470,0.85
2481,348,0.63398
2481,968,0.79248
2481,976,1.58495
2481,1470,0.85
2482,341,0.69715
2482,383,0.87177
2482,415,1.74354
2482,1470,0.85
2483,139,1.28
2483,160,0.94
2483,343,0.88757
2483,387,0.15203
2483,553,0.6
2483,1031,1.10947
2483,1032,2.21894
2483,1470,0.85
2484,343,0.62975
2484,371,0.38884
2484,553,0.74
2484,971,0.48605
2484,979,0.9721
2484,1031,0.78719
2484,1032,1.57439
2484,1222,1.64
2484,1302,1.19
2484,1303,0.1
2484,1470,0.85
2484,1501,0.595
2485,186,1.57
2485,343,0.77768
2485,1031,0.97211
2485,1032,1.94421
2485,1470,0.85
2486,186,1.57
2486,343,0.57481
2486,1031,0.71851
2486,1032,1.43702
2486,1470,0.85
2487,186,1.57
2487,343,0.77768
2487,1031,0.97211
2487,1032,1.94421
2487,1470,0.85
2490,160,1.11
2490,341,1.01437
2490,383,1.26796
2490,415,2.53593
2490,1470,0.85
2491,341,0.69741
2491,383,0.87177
2491,415,1.74354
2491,1470,0.85
2492,341,0.69315
2492,383,0.86644
2492,415,1.73288
2492,1470,0.85
2493,341,0.69741
2493,383,0.87177
2493,415,1.74354
2493,1470,0.85
2494,341,1.01437
2494,383,1.26796
2494,385,0.15203
2494,415,2.53593
2494,801,0.09
2495,245,0.07
2495,371,0.65511
2495,553,0.37
2495,971,0.81889
2495,979,1.63779
2495,1122,0.6044
2495,1123,0.7555
2495,1124,1.51099
2495,1219,1.35
2495,1220,0.65
2495,1454,0.3
2496,245,0.01
2496,341,0.8115
2496,383,1.01437
2496,415,2.02874
2497,190,0.65
2497,245,0.06
2497,1454,0.3
2498,341,1.01437
2498,383,1.26796
2498,385,0.15203
2498,415,2.53593
2498,801,0.09
2499,341,0.0634
2499,383,0.07925
2499,415,0.1585
2499,640,0.03804
2499,1467,0.15
2500,14,0.82
2500,341,0.57481
2500,383,0.71851
2500,415,1.43702
2500,1470,0.85
2501,14,0.5
2501,371,0.71851
2501,971,0.89814
2501,979,1.79628
2501,1470,0.85
2502,1470,0.85
2505,218,1.5
2505,348,0.63398
2505,968,0.79248
2505,976,1.58495
2505,1274,3.69
2505,1275,2.13
2505,1276,1.7
2505,1482,1.1
2506,218,1.5
2506,341,0.6594
2506,383,0.8242
2506,415,1.6484
2506,1482,1.1
2506,1501,0.75
2507,1454,0.3
2508,1454,0.3
2509,452,0.2835
2509,1454,0.3
2510,341,0.67625
2510,383,0.84531
2510,640,0.40575
2510,1454,0.3
2511,341,0.72027
2511,383,0.90034
2511,385,0.10804
2511,640,0.43216
2511,1454,0.3
2512,341,0.3973
2512,385,0.05068
2512,640,0.23838
2512,1467,0.15
2512,1494,0.2
2513,867,0.2
2513,1467,0.15
2514,867,0.2
2514,1454,0.3
2515,341,0.13525
2515,383,0.16906
2515,637,0.3375
2515,640,0.08115
2515,1454,0.3
2516,341,0.58326
2516,383,0.72908
2516,609,0.19965
2516,640,0.34996
2516,1454,0.3
2517,341,0.95943
2517,383,2.39856
2517,640,0.57566
2517,1454,0.3
2518,1454,0.3
2519,867,0.2
2519,1454,0.3
2521,341,0.63398
2521,385,0.0951
2521,640,0.3804
2521,1454,0.3
2522,341,0.541
2522,383,0.67247
2522,385,0.08115
2522,640,0.3246
2522,1454,0.3
2523,867,0.2
2523,1467,0.15
2524,867,0.2
2524,1467,0.15
2525,867,0.2
2525,1467,0.15
2526,341,0.19442
2526,383,0.24303
2526,614,0.59175
2526,640,0.11665
2526,1307,0.3551
2526,1308,0.73968
2526,1454,0.3
2527,341,0.54102
2527,383,0.67628
2527,640,0.3246
2527,1454,0.3
2528,341,0.56636
2528,383,0.70795
2528,640,0.33981
2528,1454,0.3
2529,341,1.08108
2529,383,0.64865
2529,385,0.16216
2529,428,0.32432
2530,341,0.2705
2530,383,0.33812
2530,385,0.05068
2530,428,0.08115
2530,867,0.2
2530,1467,0.15
2531,640,0.3678
2531,1454,0.3
2532,1454,0.3
2533,1467,0.15
2533,1494,0.2
2534,371,0.40152
2534,379,0.60017
2534,612,0.40152
2534,971,0.5019
2534,1011,0.75021
2534,1309,0.24091
2534,1310,0.5019
2534,1311,0.24091
2534,1312,0.3601
2534,1313,0.45647
2534,1314,0.27388
2534,1315,0.57058
2534,1316,0.012
2534,1454,0.3
2535,371,0.40152
2535,379,0.61285
2535,971,0.5019
2535,1011,0.76606
2535,1311,0.24091
2535,1312,0.36771
2535,1316,0.012
2535,1454,0.3
2536,379,0.58326
2536,626,0.32216
2536,1011,0.72908
2536,1312,0.34996
2536,1454,0.3
2537,379,0.66357
2537,626,0.32216
2537,1011,0.82946
2537,1312,0.39814
2537,1454,0.3
2538,379,0.60017
2538,626,0.29531
2538,1011,0.75021
2538,1312,0.3601
2538,1454,0.3
2539,640,0.35
2539,1454,0.3
2540,362,0.95943
2540,1129,1.19928
2540,1317,0.28783
2540,1318,0.57566
2543,1454,0.3
2544,341,0.59172
2544,383,0.73965
2544,633,0.17719
2544,640,0.35503
2544,1454,0.3
2545,341,0.50719
2545,383,0.63398
2545,513,0.03
2545,640,0.30431
2545,1454,0.3
2546,1319,0.57904
2546,1320,0.34742
2546,1321,0.7238
2546,1454,0.3
2547,411,0.315
2547,1319,0.54522
2547,1320,0.32713
2547,1321,0.68153
2547,1454,0.3
2548,341,1.08108
2548,383,1.35135
2548,385,0.16216
2548,428,0.32432
2549,640,0.36
2549,1454,0.3
2550,640,0.3931
2550,1454,0.3
2551,640,0.36
2551,1454,0.3
2552,341,0.6
2552,640,0.3626
2552,1454,0.3
2553,341,0.61285
2553,383,0.76606
2553,384,0.70713
2553,640,0.36771
2553,1454,0.3
2554,640,0.4633
2554,1454,0.3
2555,640,0.36
2555,1454,0.3
2556,640,0.3931
2556,1454,0.3
2557,43,0.07
2557,640,0.46
2557,1454,0.3
2558,369,0.54945
2558,618,0.33812
2558,1322,0.42265
2558,1323,0.68681
2558,1454,0.3
2558,1656,0.20287
2559,383,0.48
2559,640,0.23
2559,1454,0.3
2560,341,0.31276
2560,383,0.39096
2560,640,0.18766
2560,1454,0.3
2561,341,0.32544
2561,383,0.40681
2561,640,0.1953
2561,1454,0.3
2562,383,0.3913
2562,640,0.1878
2562,1454,0.3
2563,341,1.01437
2563,385,0.15203
2563,428,0.30431
2563,640,0.60862
2564,341,1.25106
2564,383,1.5638
2564,385,0.19257
2564,428,0.37532
2564,640,0.75063
2565,341,0.9552
2565,383,1.194
2565,385,0.15203
2565,640,0.57312
2566,341,1.01437
2566,383,1.26796
2566,385,0.15203
2566,640,0.60862
2567,343,0.48605
2567,379,0.57058
2567,612,0.31699
2567,685,0.14
2567,1011,0.71323
2567,1031,0.60757
2567,1309,0.19019
2567,1310,0.39624
2567,1312,0.34235
2567,1324,0.29163
2567,1454,0.3
2568,640,0.3
2568,685,0.14
2568,1454,0.3
2569,640,0.3
2569,1454,0.3
2571,160,0.02
2571,341,0.65511
2571,640,0.3931
2571,1454,0.3
2572,640,0.3906
2572,1454,0.3
2573,341,0.65511
2573,383,0.81889
2573,640,0.39307
2573,1454,0.3
2574,341,0.50719
2574,383,0.63398
2574,640,0.30431
2574,685,0.3
2574,1454,0.3
2575,1319,0.56635
2575,1320,0.33981
2575,1321,0.70795
2575,1454,0.3
2576,341,0.56636
2576,343,0.5
2576,383,0.70795
2576,640,0.33982
2576,1031,0.625
2576,1324,0.3
2576,1454,0.3
2577,341,0.57904
2577,383,0.7238
2577,640,0.34742
2577,1454,0.3
2578,341,0.56639
2578,383,0.70798
2578,640,0.33983
2578,1454,0.3
2579,341,0.60862
2579,383,0.76078
2579,640,0.36517
2579,1454,0.3
2580,341,0.4793
2580,389,0.8388
2580,415,1.1983
2580,609,0.29842
2580,640,0.2875
2581,990,0.5
2582,334,0.14175
2582,343,0.46069
2582,354,0.41843
2582,1007,0.52304
2582,1031,0.57587
2582,1324,0.27642
2582,1325,0.25106
2582,1454,0.3
2583,640,0.279
2583,1454,0.3
2584,341,0.46492
2584,383,0.58115
2584,621,0.2835
2584,640,0.27895
2584,1454,0.3
2585,341,0.50719
2585,383,0.63398
2585,384,0.2835
2585,640,0.30431
2585,1454,0.3
2586,341,0.57058
2586,383,0.71323
2586,385,0.08559
2586,640,0.34235
2586,685,0.017
2586,1454,0.3
2587,640,0.3
2587,685,0.01
2587,1454,0.3
2588,341,0.51986
2588,383,0.64983
2588,640,0.31192
2588,1454,0.3
2589,343,0.52832
2589,612,0.33812
2589,1031,0.6604
2589,1324,0.31699
2589,1454,0.3
2590,343,0.49451
2590,354,0.42265
2590,363,0.50719
2590,612,0.33812
2590,1007,0.52832
2590,1031,0.61813
2590,1145,0.63398
2590,1309,0.20287
2590,1310,0.42265
2590,1324,0.2967
2590,1325,0.25359
2590,1326,0.30431
2590,1454,0.3
2591,1454,0.3
2592,341,0.62975
2592,383,0.78719
2592,385,0.10135
2592,640,0.37785
2592,1454,0.3
2593,341,1.01315
2593,383,1.26689
2593,385,0.15203
2593,428,0.30406
2594,341,0.6044
2594,383,0.7555
2594,640,0.36264
2594,960,1.26
2594,1454,0.3
2596,341,1.08108
2596,383,1.35135
2596,385,0.16216
2596,428,0.32432
2597,867,0.2
2597,1467,0.15
2598,341,0.94595
2598,383,1.18243
2598,385,0.14189
2598,428,0.28378
2599,341,0.45647
2599,383,0.57058
2599,640,0.26627
2599,1454,0.3
2600,341,0.65511
2600,383,0.81889
2600,640,0.39307
2600,1454,0.3
2601,341,1.01437
2601,383,1.26796
2601,385,0.15203
2601,415,2.53593
2602,1454,0.3
2603,368,0.39307
2603,969,0.49134
2603,977,0.98267
2603,1454,0.3
2603,1657,0.2358
2604,341,0.31276
2604,383,0.39096
2604,640,0.18766
2604,1454,0.3
2605,341,1.05664
2605,383,1.32079
2605,385,0.16216
2605,428,0.32432
2607,640,0.162
2607,1454,0.3
2608,341,1.01351
2608,383,1.26689
2608,385,0.15203
2608,428,0.30405
2610,990,0.5
2611,341,0.63398
2611,383,0.76606
2611,385,0.08108
2611,640,0.38039
2611,1454,0.3
2612,640,0.36
2612,1454,0.3
2613,640,0.36
2613,1454,0.3
2614,640,0.3626
2614,1454,0.3
2615,1454,0.3
2616,379,0.60862
2616,608,0.46817
2616,1011,0.76078
2616,1312,0.36517
2616,1454,0.3
2617,341,0.57904
2617,383,0.7238
2617,640,0.34742
2617,1454,0.3
2618,341,0.56639
2618,383,0.70798
2618,640,0.33983
2618,1454,0.3
2619,341,0.95943
2619,383,1.19928
2619,640,0.57566
2619,1454,0.3
2620,341,0.54099
2620,383,0.67625
2620,640,0.3246
2620,1454,0.3
2621,341,0.57058
2621,383,0.71323
2621,640,0.34235
2621,1454,0.3
2622,341,0.56636
2622,383,0.70795
2622,640,0.33981
2622,1454,0.3
2623,341,1.08108
2623,383,1.35135
2623,385,0.16216
2623,428,0.32432
2624,379,0.58326
2624,626,0.32216
2624,1011,0.72908
2624,1312,0.34996
2624,1454,0.3
2625,379,0.66357
2625,626,0.32216
2625,1011,0.82946
2625,1312,0.39814
2625,1454,0.3
2626,379,0.60017
2626,626,0.29531
2626,1011,0.75021
2626,1312,0.3601
2626,1454,0.3
2627,1328,0.57904
2627,1329,0.34742
2627,1330,0.7238
2627,1454,0.3
2628,379,0.54945
2628,411,0.315
2628,1011,0.68153
2628,1312,0.32713
2628,1454,0.3
2629,341,1.08108
2629,383,1.35135
2629,385,0.16216
2629,428,0.32432
2632,341,0.5579
2632,343,0.5579
2632,640,0.335
2632,1454,0.3
2633,341,0.60862
2633,383,0.76078
2633,640,0.36517
2633,1454,0.3
2635,640,0.279
2635,1454,0.3
2636,341,0.46492
2636,383,0.58115
2636,621,0.2835
2636,640,0.27895
2636,1454,0.3
2637,341,0.51986
2637,383,0.64983
2637,640,0.31192
2637,1454,0.3
2638,341,0.2705
2638,383,0.33812
2638,610,0.33353
2638,640,0.1623
2638,1454,0.3
2639,341,1.05664
2639,383,1.32079
2639,385,0.16216
2639,428,0.32432
2640,341,1.05664
2640,383,1.32079
2640,385,0.16216
2640,428,0.32432
2641,640,0.162
2641,1454,0.3
2642,341,0.57058
2642,383,0.71323
2642,640,0.34235
2642,1454,0.3
2643,341,1.01437
2643,383,1.26796
2643,385,0.15203
2643,415,2.53593
2643,640,0.30406
2644,341,0.51986
2644,383,0.64983
2644,636,0.3016
2644,640,0.31192
2644,1454,0.3
2645,341,0.2705
2645,383,0.33812
2645,610,0.33353
2645,640,0.1623
2645,1454,0.3
2650,1489,1.25
2651,348,0.59172
2651,1124,1.47929
2651,1455,1
2651,1496,0.75
2652,348,0.59172
2652,1124,1.47929
2652,1455,1
2652,1496,0.75
2653,1489,1.25
2654,1122,0.61285
2654,1124,1.53212
2654,1455,1
2655,348,0.59172
2655,1124,1.47929
2655,1455,1
2656,348,0.5327
2656,1124,1.33175
2656,1455,1
2657,348,0.5327
2657,1124,1.33175
2657,1455,1
2658,1489,1.25
2659,1122,0.5664
2659,1124,1.416
2659,1455,1
2660,1489,1.25
2660,502468,0.9
2661,1489,1.25
2661,502468,0.9
2662,1122,0.5664
2662,1124,1.416
2662,1455,1
2662,1496,0.75
2663,1489,1.25
2664,1122,0.5664
2664,1124,1.416
2664,1455,1
2665,1573,0.1
2666,1489,1.25
2666,502468,0.9
2667,1122,0.5664
2667,1124,1.416
2667,1455,1
2667,1496,0.75
2668,1489,1.25
2668,502468,0.9
2669,1122,0.5664
2669,1124,1.416
2669,1455,1
2669,1496,0.75
2670,1489,1.25
2676,1489,1.25
2676,502468,0.9
2683,1455,1
2685,344,0.5199
2685,975,1.2997
2685,1579,0.6
2687,344,0.5199
2687,975,1.2997
2687,1579,0.6
2689,344,0.5199
2689,975,1.2997
2689,1579,0.6
2690,1455,1
2690,502468,0.9
2692,344,0.5199
2692,975,1.2997
2692,1496,0.75
2692,1579,0.6
2694,344,0.5199
2694,975,1.2997
2694,1579,0.6
2696,344,0.5199
2696,975,1.2997
2696,1496,0.75
2696,1579,0.6
2698,344,0.5199
2698,975,1.2997
2698,1496,0.75
2698,1579,0.6
2700,344,0.49028
2700,975,1.2257
2700,1496,0.75
2700,1579,0.6
2702,344,0.49028
2702,975,1.2257
2702,1496,0.75
2702,1579,0.6
2704,344,0.49028
2704,975,1.2257
2704,1496,0.75
2704,1579,0.6
2705,245,0.22667
2705,1467,0.15
2706,256,0.07955
2706,267,0.11029
2706,363,0.33812
2706,1146,0.67625
2706,1454,0.3
2707,245,0.028
2707,341,0.51141
2707,415,1.27853
2707,1461,0.55
2707,1496,0.75
2707,1652,0.35
2708,271,0.29167
2708,273,0.21875
2708,363,0.59172
2708,1146,1.47929
2708,1461,0.55
2708,1496,0.75
2712,348,0.5664
2712,976,1.416
2712,1455,1
2712,1496,0.75
2713,1122,0.5664
2713,1124,1.416
2713,1455,1
2713,1496,0.75
2786,1455,1
2786,502468,0.9
2787,1489,1.25
2788,1489,1.25
2789,1470,0.85
2789,502468,0.9
2790,403,0.56
2790,1122,0.5664
2790,1124,1.416
2790,1461,0.55
2790,1496,0.75
2791,245,0.21
2791,348,0.5664
2791,976,1.416
2791,1461,0.55
2791,1496,0.75
2792,174,1.25
2792,245,0.28
2792,371,0.4649
2792,403,0.56
2792,979,1.1624
2792,1461,0.55
2792,1496,0.75
2797,1122,0.5664
2797,1124,1.416
2797,1461,0.55
2797,1496,0.75
2798,341,0.95097
2798,415,2.37743
2798,1455,1
2798,1496,0.75
2828,1122,0.5664
2828,1124,1.416
2828,1461,0.55
2828,1496,0.75
2835,39,3.5416
2835,341,0.99763
2835,415,2.49408
2835,471,3.40193
2837,341,1.02131
2837,383,1.27664
2837,408,0.6
2837,415,2.55328
2837,640,0.61279
2838,341,1.06189
2838,415,2.65473
2838,434,1.41
2838,1587,1.38046
2841,96,0.15875
2841,497,0.14
2842,341,1.09232
2842,415,2.7308
2843,341,1.13629
2843,923,0.51133
2844,341,0.94014
2844,923,0.42306
2845,341,0.94014
2845,923,0.42306
2846,341,0.94014
2846,923,0.42306
2847,341,0.94014
2847,923,0.42306
2848,341,1.01454
2848,383,1.26818
2848,1589,0.91309
2849,341,0.99763
2849,388,1.49645
2850,341,0.99763
2850,383,1.24704
2850,388,1.49645
2851,341,0.99763
2851,388,1.49645
2852,341,0.99763
2852,383,1.24704
2852,388,1.49645
2853,39,3.556
2853,341,1.0017
2853,415,2.50425
2854,39,3.70968
2854,341,1.04498
2854,415,2.61245
2855,39,3.66165
2855,341,1.03145
2855,415,2.57863
2856,39,3.72168
2856,341,1.04836
2856,415,2.6209
2857,39,3.68565
2857,341,1.03821
2857,415,2.5955
2858,39,3.72168
2858,341,1.04836
2858,415,2.6209
2859,39,3.68565
2859,341,1.0382
2859,415,2.5955
2860,39,3.66165
2860,341,1.03145
2860,415,2.57863
2861,39,3.69768
2861,341,1.0416
2861,415,2.60399
2862,341,0.8108
2862,385,0.12162
2862,1590,0.05
2863,341,1.08199
2863,389,1.89348
2863,415,2.70499
2864,1349,0.22041
2864,1590,0.05
2865,341,1.11768
2865,389,1.95594
2865,415,2.79419
2866,341,1.26796
2866,385,0.19764
2867,341,1.19189
2867,389,2.08581
2867,415,2.97971
2868,38,2.90052
2868,341,1.02131
2868,383,1.27663
